pickup_datetime,pickup_latitude,pickup_longitude,uber_base,trip_distance,fare_amount,driver_rating,vehicle_type,ride_status,payment_method,hour,day,month
2014-04-17 07:12:00,40.7607,-73.9981,B02617,12.974286904507853,324.3571726126964,4.78245571679647,Sedan,Completed,Card,7,Thursday,April
2014-04-12 10:40:00,40.7704,-73.9659,B02764,3.078340141524582,76.95850353811456,4.66764911046477,Sedan,Completed,Cash,10,Saturday,April
2014-04-18 22:02:00,40.7605,-73.9838,B02598,9.741953013173688,243.54882532934215,4.27709158224741,Sedan,Completed,Cash,22,Friday,April
2014-04-11 13:20:00,40.739,-73.987,B02598,4.69767756199831,117.44193904995774,4.351433797265333,Mini,Completed,UPI,13,Friday,April
2014-04-05 15:28:00,40.7465,-73.9818,B02598,3.3387239148028973,83.46809787007243,4.989915313047567,Mini,Completed,UPI,15,Saturday,April
2014-04-09 07:07:00,40.771,-73.8661,B02682,16.14531191416703,403.6327978541758,4.438791580694061,Sedan,Completed,Cash,7,Wednesday,April
2014-04-20 15:00:00,40.694,-73.9993,B02682,16.980241705058088,424.5060426264522,4.9557862307371,Sedan,Cancelled,Card,15,Sunday,April
2014-04-21 20:38:00,40.7336,-73.9921,B02617,19.23117355566947,480.7793388917368,3.8039668982049126,SUV,Completed,Card,20,Monday,April
2014-04-15 23:18:00,40.7244,-73.9978,B02617,3.819443135306312,95.4860783826578,4.237483249485409,Sedan,Completed,UPI,23,Tuesday,April
2014-04-16 09:21:00,40.7325,-74.0054,B02598,10.739091849937672,268.4772962484418,4.502011739291524,SUV,Completed,UPI,9,Wednesday,April
2014-04-01 14:18:00,40.7414,-73.9913,B02682,15.56638031424376,389.159507856094,4.15116420575584,Sedan,Completed,Cash,14,Tuesday,April
2014-04-04 15:44:00,40.7661,-73.9945,B02682,13.4992807443262,337.48201860815504,3.777617086967719,Sedan,Completed,Card,15,Friday,April
2014-04-17 18:10:00,40.7526,-73.9727,B02682,17.250795095926563,431.26987739816406,3.97246469793003,Sedan,Completed,Card,18,Thursday,April
2014-04-23 16:14:00,40.752,-73.9797,B02617,7.466866434590609,186.67166086476524,3.6148651939410015,Mini,Completed,UPI,16,Wednesday,April
2014-04-30 03:29:00,40.7224,-73.9573,B02617,11.045867596506588,276.14668991266467,3.642086904075149,SUV,Completed,UPI,3,Wednesday,April
2014-04-15 18:59:00,40.7468,-73.9905,B02512,11.05044918577683,276.2612296444208,4.084646757321584,Mini,Completed,Cash,18,Tuesday,April
2014-04-30 18:59:00,40.7563,-73.9796,B02682,2.3379538400464805,58.44884600116201,4.7627446175960895,Sedan,Completed,UPI,18,Wednesday,April
2014-04-03 17:08:00,40.7404,-73.982,B02598,2.7349269305220645,68.37317326305161,4.963386366560283,SUV,Completed,UPI,17,Thursday,April
2014-04-04 18:02:00,40.7608,-73.9692,B02682,9.374974283343494,234.37435708358737,4.002477255732587,SUV,Completed,Cash,18,Friday,April
2014-04-08 17:53:00,40.746,-73.9822,B02764,1.326420881336399,33.16052203340997,4.121866352767041,Sedan,Completed,Cash,17,Tuesday,April
2014-04-03 06:26:00,40.7454,-73.9769,B02598,15.411517762873164,385.28794407182914,3.511117965173843,SUV,Completed,UPI,6,Thursday,April
2014-04-17 23:05:00,40.7379,-73.9979,B02682,7.597755583095338,189.94388957738343,4.923765962302731,Mini,Completed,Cash,23,Thursday,April
2014-04-21 17:25:00,40.7339,-74.01,B02598,8.350470015773535,208.7617503943384,3.6715782023708994,Mini,Completed,Card,17,Monday,April
2014-04-11 07:00:00,40.7668,-73.985,B02598,9.490311936147863,237.25779840369665,4.0122935127296175,SUV,Completed,Cash,7,Friday,April
2014-04-15 18:30:00,40.7075,-74.007,B02598,17.78372124555858,444.5930311389645,4.474531313205953,Mini,Completed,Card,18,Tuesday,April
2014-04-08 20:06:00,40.7453,-73.991,B02617,15.606240147074704,390.1560036768676,3.81402130677422,Sedan,Completed,Card,20,Tuesday,April
2014-04-28 16:49:00,40.7565,-73.9881,B02682,3.82210767798036,95.552691949509,3.5697697851989902,SUV,Completed,Cash,16,Monday,April
2014-04-13 22:52:00,40.7741,-73.8723,B02682,9.148144964464452,228.70362411161133,4.427272984579117,Mini,Completed,UPI,22,Sunday,April
2014-04-05 09:05:00,40.7452,-73.9767,B02682,3.946635567079744,98.6658891769936,4.091064805299998,Sedan,Cancelled,Cash,9,Saturday,April
2014-04-14 21:06:00,40.7161,-74.0123,B02598,11.309787302747273,282.7446825686818,4.5240850420696885,Sedan,Completed,UPI,21,Monday,April
2014-04-23 18:57:00,40.7666,-73.9708,B02682,8.03546151170489,200.88653779262225,4.508647382330374,Mini,Completed,UPI,18,Wednesday,April
2014-04-28 05:47:00,40.7337,-74.0019,B02617,16.671048533698723,416.77621334246805,3.874242511727558,SUV,Cancelled,Cash,5,Monday,April
2014-04-11 06:02:00,40.7674,-73.961,B02682,7.340888634947179,183.52221587367947,3.9864222558113296,Mini,Completed,Card,6,Friday,April
2014-04-15 18:32:00,40.6614,-73.9981,B02617,12.251489043617813,306.2872260904453,3.9933451603104215,Sedan,Completed,Cash,18,Tuesday,April
2014-04-20 08:05:00,40.7604,-73.9672,B02598,10.928105501659026,273.20263754147567,3.63082059516584,SUV,Completed,Card,8,Sunday,April
2014-04-25 14:44:00,40.7599,-73.9724,B02682,5.453182282909846,136.32955707274616,4.05557555376603,Mini,Completed,Card,14,Friday,April
2014-04-06 09:04:00,40.7328,-73.9981,B02598,2.119156698536205,52.978917463405125,4.980475386525245,SUV,Completed,Cash,9,Sunday,April
2014-04-16 22:20:00,40.725,-73.9829,B02764,4.218436174478952,105.4609043619738,3.5074669366592044,Mini,Completed,UPI,22,Wednesday,April
2014-04-27 10:58:00,40.7111,-73.9501,B02512,1.7505018648683477,43.76254662170869,4.009625320610931,Mini,Completed,Cash,10,Sunday,April
2014-04-19 12:09:00,40.7256,-74.0048,B02512,17.537572806091248,438.4393201522812,3.71336088462256,SUV,Completed,Card,12,Saturday,April
2014-04-16 13:12:00,40.7555,-73.9704,B02617,9.609337466129691,240.23343665324228,4.587905972947883,Mini,Completed,UPI,13,Wednesday,April
2014-04-23 22:44:00,40.7247,-73.9986,B02682,2.0732951465182032,51.83237866295508,3.928920504032083,SUV,Completed,Cash,22,Wednesday,April
2014-04-26 17:55:00,40.7605,-73.974,B02682,5.7167164745643415,142.91791186410853,4.627352240549665,SUV,Completed,UPI,17,Saturday,April
2014-04-11 10:09:00,40.7724,-73.9608,B02682,7.923115957616518,198.07789894041292,3.7157557925480735,Mini,Cancelled,UPI,10,Friday,April
2014-04-21 06:56:00,40.7815,-73.9465,B02682,17.273930609724797,431.8482652431199,4.679736425326245,Mini,Completed,UPI,6,Monday,April
2014-04-27 00:41:00,40.7358,-74.0288,B02682,13.39262218178827,334.81555454470674,4.500877475378938,SUV,Completed,UPI,0,Sunday,April
2014-04-10 15:20:00,40.7356,-73.9925,B02598,12.313707811609516,307.8426952902379,3.51026430496919,SUV,Completed,Cash,15,Thursday,April
2014-04-01 06:25:00,40.6977,-73.9966,B02617,15.527475762896366,388.18689407240913,4.6752005961966265,Sedan,Completed,Card,6,Tuesday,April
2014-04-30 21:17:00,40.7485,-73.9847,B02617,9.312941507447608,232.8235376861902,4.0571538232472,SUV,Completed,Card,21,Wednesday,April
2014-04-29 18:27:00,40.7407,-73.986,B02598,3.065968855692787,76.64922139231967,3.804082612238764,Sedan,Completed,Cash,18,Tuesday,April
2014-04-25 15:30:00,40.7683,-73.8644,B02598,12.53795733018502,313.4489332546255,4.429770521901027,SUV,Completed,Cash,15,Friday,April
2014-04-15 11:14:00,40.7063,-74.0168,B02617,3.844977404864772,96.1244351216193,4.235732063667427,SUV,Completed,Cash,11,Tuesday,April
2014-04-25 23:36:00,40.7847,-73.9772,B02617,8.417712766750778,210.44281916876943,4.583440218902742,SUV,Completed,Cash,23,Friday,April
2014-04-03 16:40:00,40.7607,-73.9756,B02598,14.86256966793938,371.56424169848447,4.049240198654296,SUV,Completed,Card,16,Thursday,April
2014-04-30 17:41:00,40.7679,-73.9057,B02598,11.650237706156044,291.2559426539011,4.003795713187366,SUV,Completed,Cash,17,Wednesday,April
2014-04-23 16:19:00,40.7154,-74.009,B02682,4.688821407102966,117.22053517757416,4.632565855073389,SUV,Completed,UPI,16,Wednesday,April
2014-04-01 12:16:00,40.7327,-73.9797,B02598,1.2301567115832976,30.75391778958244,4.8361791126384,Sedan,Completed,Card,12,Tuesday,April
2014-04-22 11:01:00,40.7381,-74.0093,B02682,8.565653147253851,214.14132868134627,3.702572817713065,Mini,Completed,Cash,11,Tuesday,April
2014-04-30 19:45:00,40.7491,-73.9921,B02598,8.250693653430849,206.2673413357712,3.900691523017816,Mini,Completed,UPI,19,Wednesday,April
2014-04-03 05:34:00,40.7379,-73.9839,B02512,4.6093124014008815,115.23281003502204,3.709798695061089,SUV,Completed,Card,5,Thursday,April
2014-04-14 22:45:00,40.7254,-73.9979,B02682,16.75635569143878,418.9088922859695,3.8892593394772272,Sedan,Completed,UPI,22,Monday,April
2014-04-22 11:31:00,40.753,-73.9679,B02598,2.5569215520402517,63.923038801006285,3.712249397248492,Sedan,Completed,Cash,11,Tuesday,April
2014-04-28 18:56:00,40.7197,-74.0,B02617,2.9114849675921914,72.78712418980479,4.612831924060561,Sedan,Completed,Card,18,Monday,April
2014-04-15 09:23:00,40.7541,-73.9726,B02512,4.39901947333126,109.9754868332815,4.384886616265473,Sedan,Completed,Card,9,Tuesday,April
2014-04-26 01:45:00,40.661,-73.9943,B02598,1.2329913420535763,30.82478355133941,3.725926321627497,SUV,Completed,UPI,1,Saturday,April
2014-04-25 23:12:00,40.7445,-73.9908,B02682,3.6461485077127422,91.15371269281856,4.451113989043103,Sedan,Completed,UPI,23,Friday,April
2014-04-08 14:09:00,40.7624,-73.9688,B02682,14.590756249584777,364.7689062396194,4.81629372496224,SUV,Completed,Card,14,Tuesday,April
2014-04-11 23:18:00,40.7131,-73.9577,B02598,10.526628074598047,263.1657018649512,4.1250820107202895,SUV,Completed,Cash,23,Friday,April
2014-04-23 20:45:00,40.7376,-74.0082,B02598,14.372451936308131,359.3112984077033,4.954330814674227,SUV,Completed,Cash,20,Wednesday,April
2014-04-22 18:51:00,40.742,-73.9894,B02682,2.0968125635717016,52.42031408929254,4.336867106935349,Mini,Completed,Card,18,Tuesday,April
2014-04-02 00:26:00,40.6843,-73.9949,B02617,6.760888124181431,169.02220310453578,4.206110734650962,SUV,Completed,Card,0,Wednesday,April
2014-04-06 16:58:00,40.7932,-73.9743,B02682,13.329496456971828,333.2374114242957,3.7747531534408414,SUV,Cancelled,UPI,16,Sunday,April
2014-04-19 18:17:00,40.7272,-73.9843,B02617,12.417551026376591,310.43877565941483,4.028717365096963,Mini,Completed,UPI,18,Saturday,April
2014-04-20 01:46:00,40.7362,-74.0301,B02682,13.717782831012304,342.9445707753076,4.155568744560364,SUV,Completed,UPI,1,Sunday,April
2014-04-06 13:13:00,40.7674,-73.9551,B02598,3.246809268985593,81.17023172463983,3.812037523959863,Sedan,Completed,Card,13,Sunday,April
2014-04-25 19:37:00,40.7435,-73.9963,B02598,11.821651721499116,295.5412930374779,3.859516420496214,SUV,Completed,Cash,19,Friday,April
2014-04-12 15:32:00,40.7234,-74.0041,B02598,14.557252798357004,363.93131995892514,4.00296905648289,SUV,Completed,Cash,15,Saturday,April
2014-04-25 22:48:00,40.7739,-73.8723,B02617,1.4260885043898588,35.65221260974647,3.9291197026471583,Mini,Completed,Cash,22,Friday,April
2014-04-04 15:59:00,40.7572,-73.9638,B02682,16.719574136061865,417.9893534015466,4.01370540677334,Mini,Cancelled,Cash,15,Friday,April
2014-04-08 21:43:00,40.7739,-73.8714,B02617,3.110277960619223,77.75694901548057,4.2827104197377786,SUV,Completed,UPI,21,Tuesday,April
2014-04-09 21:37:00,40.7456,-73.9876,B02682,17.65514999221145,441.3787498052863,4.464142735890734,SUV,Completed,UPI,21,Wednesday,April
2014-04-29 09:59:00,40.7796,-73.9841,B02598,1.087683605378213,27.192090134455327,3.503454309884285,Mini,Completed,Cash,9,Tuesday,April
2014-04-29 04:20:00,40.6463,-73.777,B02598,4.094910026986328,102.3727506746582,4.010817141557635,Mini,Completed,Cash,4,Tuesday,April
2014-04-24 10:41:00,40.7731,-73.9624,B02682,12.008035158509024,300.2008789627256,3.548742670745503,Sedan,Completed,Cash,10,Thursday,April
2014-04-04 13:20:00,40.7407,-73.9934,B02682,14.788322445050497,369.7080611262624,4.688602392180325,Sedan,Completed,Cash,13,Friday,April
2014-04-30 21:18:00,40.7325,-74.0055,B02682,6.900357623847717,172.50894059619293,4.676064993246771,Mini,Completed,Cash,21,Wednesday,April
2014-04-07 17:43:00,40.7589,-73.9742,B02598,16.663622222245912,416.5905555561478,4.722061052252263,SUV,Completed,Cash,17,Monday,April
2014-04-11 19:44:00,40.6952,-73.9959,B02764,6.468912219879056,161.7228054969764,4.974785272974276,Sedan,Completed,UPI,19,Friday,April
2014-04-07 18:59:00,40.7606,-73.9708,B02617,17.99205702280938,449.8014255702345,4.038845308191116,Mini,Completed,Card,18,Monday,April
2014-04-11 19:21:00,40.7636,-73.9758,B02598,4.848988837413394,121.22472093533486,4.4002191208855965,Mini,Completed,Cash,19,Friday,April
2014-04-10 21:08:00,40.7284,-73.9997,B02682,14.006694693036271,350.1673673259068,4.109559000278089,Mini,Completed,Cash,21,Thursday,April
2014-04-06 15:57:00,40.7411,-74.0056,B02598,10.320109665803397,258.00274164508494,4.348602696903958,SUV,Completed,UPI,15,Sunday,April
2014-04-11 07:43:00,40.7625,-73.9823,B02598,4.734749692138808,118.3687423034702,4.952518598399793,SUV,Completed,Cash,7,Friday,April
2014-04-28 20:16:00,40.7525,-73.9895,B02598,13.525050370800358,338.126259270009,4.75183415712595,Mini,Completed,Card,20,Monday,April
2014-04-07 07:50:00,40.6794,-73.9678,B02617,1.001766526101017,25.04416315252542,3.514428401842653,SUV,Cancelled,Cash,7,Monday,April
2014-04-29 07:44:00,40.7739,-73.9546,B02598,11.64889210624227,291.22230265605674,4.185120451692507,Mini,Completed,Card,7,Tuesday,April
2014-04-03 19:50:00,40.7264,-73.9936,B02598,4.129644514288478,103.24111285721196,4.734330550137229,Sedan,Completed,Cash,19,Thursday,April
2014-04-17 12:19:00,40.7112,-73.9486,B02617,17.78609894562887,444.6524736407217,3.8097399961973126,SUV,Completed,Card,12,Thursday,April
2014-04-18 07:33:00,40.7615,-73.9996,B02598,13.567259938714864,339.1814984678716,3.5534079469636253,Mini,Completed,UPI,7,Friday,April
2014-04-02 19:38:00,40.7654,-73.9837,B02617,11.264883383399855,281.6220845849964,4.030707586432055,Mini,Completed,Card,19,Wednesday,April
2014-04-11 08:52:00,40.7915,-73.9722,B02617,6.974088059689796,174.35220149224492,3.505968742757158,Sedan,Completed,UPI,8,Friday,April
2014-04-10 09:10:00,40.7677,-73.9913,B02617,13.106492775754296,327.66231939385744,4.524925027278952,Mini,Completed,Card,9,Thursday,April
2014-04-19 19:25:00,40.7238,-73.9916,B02598,2.933571979835196,73.3392994958799,4.85855246855627,SUV,Completed,Cash,19,Saturday,April
2014-04-21 09:26:00,40.6873,-73.9677,B02617,2.851765661519369,71.29414153798422,4.357673580776294,SUV,Completed,Cash,9,Monday,April
2014-04-12 19:55:00,40.6414,-74.007,B02682,13.197340148727296,329.9335037181824,3.5516012339381247,SUV,Cancelled,Card,19,Saturday,April
2014-04-24 01:05:00,40.714,-73.9997,B02598,6.073389722444412,151.83474306111032,4.79794085380656,Mini,Completed,Cash,1,Thursday,April
2014-04-25 21:51:00,40.7652,-73.9676,B02598,12.79458089223599,319.8645223058997,4.397534689459956,Sedan,Completed,Cash,21,Friday,April
2014-04-26 17:22:00,40.7267,-73.9998,B02598,4.67342998480716,116.835749620179,3.565748406069538,SUV,Cancelled,Card,17,Saturday,April
2014-04-04 17:37:00,40.7419,-74.0034,B02682,1.5030034551133646,37.57508637783412,4.246585055382361,SUV,Completed,UPI,17,Friday,April
2014-04-14 20:36:00,40.7682,-73.9688,B02598,1.1501295280140658,28.75323820035164,3.937210662755871,Mini,Completed,Cash,20,Monday,April
2014-04-21 11:05:00,40.7614,-73.9994,B02682,1.649884096319992,41.2471024079998,4.176231366311629,Sedan,Completed,Cash,11,Monday,April
2014-04-15 16:44:00,40.7862,-73.9798,B02682,7.366449201267002,184.16123003167507,4.274316441779229,Mini,Completed,Card,16,Tuesday,April
2014-04-07 22:39:00,40.7299,-73.9989,B02598,10.927021626156307,273.1755406539077,3.741072699239438,Mini,Completed,Card,22,Monday,April
2014-04-20 23:19:00,40.7211,-73.9555,B02682,8.586656821661538,214.66642054153849,3.8216168883352,Mini,Completed,UPI,23,Sunday,April
2014-04-19 02:22:00,40.7486,-74.0382,B02682,9.776220050005946,244.40550125014863,3.912948444980184,Mini,Completed,Cash,2,Saturday,April
2014-04-29 05:44:00,40.7244,-73.9801,B02617,8.244550192037494,206.11375480093733,3.6349529334705,Sedan,Completed,Card,5,Tuesday,April
2014-04-26 13:52:00,40.7511,-73.9931,B02682,16.528588833459054,413.2147208364763,4.891828243322429,Mini,Completed,UPI,13,Saturday,April
2014-04-23 17:29:00,40.7446,-73.9729,B02598,6.677871514540035,166.94678786350087,4.167279380220494,Sedan,Cancelled,UPI,17,Wednesday,April
2014-04-10 15:39:00,40.7628,-73.9654,B02617,5.084025670187022,127.10064175467556,3.888083355270889,SUV,Completed,UPI,15,Thursday,April
2014-04-15 20:21:00,40.7213,-74.0097,B02617,7.339949841947109,183.49874604867773,3.681375795180178,Sedan,Completed,Card,20,Tuesday,April
2014-04-22 14:35:00,40.8064,-73.964,B02598,6.821102993662511,170.52757484156277,3.887552811150444,Mini,Completed,Cash,14,Tuesday,April
2014-04-19 14:45:00,40.7453,-73.9532,B02617,1.9997259492410235,49.99314873102559,4.652708567775079,Sedan,Completed,UPI,14,Saturday,April
2014-04-09 18:04:00,40.7395,-74.004,B02598,11.730483467828426,293.26208669571065,4.70827637293648,Sedan,Completed,Card,18,Wednesday,April
2014-04-16 15:16:00,40.7793,-73.9446,B02617,7.054575596966313,176.36438992415782,4.5805962887875085,SUV,Completed,UPI,15,Wednesday,April
2014-04-26 14:24:00,40.6924,-73.9707,B02682,6.217624246472117,155.44060616180292,4.296098474012818,Mini,Completed,Cash,14,Saturday,April
2014-04-08 15:33:00,40.7611,-73.9833,B02682,3.407500504903212,85.1875126225803,3.834082861016835,Mini,Completed,Card,15,Tuesday,April
2014-04-17 18:45:00,40.7523,-73.982,B02682,14.729745206447872,368.2436301611969,4.0160928089333705,Mini,Completed,Card,18,Thursday,April
2014-04-19 22:30:00,40.723,-73.995,B02682,18.548060721069685,463.7015180267421,4.981033840997939,SUV,Cancelled,UPI,22,Saturday,April
2014-04-05 17:23:00,40.7406,-74.0078,B02682,19.6625058223233,491.5626455580825,3.5276897681680417,Sedan,Completed,Card,17,Saturday,April
2014-04-21 06:42:00,40.7787,-73.9496,B02682,13.749865559155635,343.74663897889087,4.747517407353199,SUV,Completed,Cash,6,Monday,April
2014-04-29 21:07:00,41.0333,-73.5858,B02598,17.98246635277537,449.5616588193842,3.613078357326231,Sedan,Completed,UPI,21,Tuesday,April
2014-04-06 02:40:00,40.719,-73.9894,B02682,11.605428607286283,290.13571518215707,3.8280170567217153,Mini,Completed,UPI,2,Sunday,April
2014-04-01 06:42:00,40.7703,-73.95,B02512,3.1570782052864903,78.92695513216226,4.801432175812684,SUV,Completed,Cash,6,Tuesday,April
2014-04-23 12:37:00,40.8073,-73.9543,B02598,18.45594132429112,461.398533107278,4.371989837155916,Mini,Cancelled,Cash,12,Wednesday,April
2014-04-04 19:07:00,40.7112,-74.0055,B02598,4.577617266165685,114.44043165414212,4.16513410911624,Sedan,Completed,Card,19,Friday,April
2014-04-09 19:52:00,40.7685,-73.8625,B02598,19.092352696127737,477.3088174031934,3.741696445455151,Mini,Completed,Cash,19,Wednesday,April
2014-04-30 17:28:00,40.7623,-73.9743,B02598,7.540456722815353,188.51141807038383,4.3387781810968615,SUV,Cancelled,UPI,17,Wednesday,April
2014-04-24 14:48:00,40.7195,-73.9866,B02682,2.530339319787886,63.258482994697154,3.91120645230872,SUV,Cancelled,Card,14,Thursday,April
2014-04-29 15:09:00,40.7401,-73.9938,B02617,3.037638233215083,75.94095583037708,4.626406115138565,Mini,Completed,Card,15,Tuesday,April
2014-04-20 15:01:00,40.6959,-73.9714,B02598,9.601007632692149,240.02519081730367,3.795609924331123,SUV,Completed,UPI,15,Sunday,April
2014-04-30 21:20:00,40.7703,-73.9538,B02617,16.008796449777662,400.2199112444416,4.103283886613596,Mini,Completed,UPI,21,Wednesday,April
2014-04-13 10:17:00,40.748,-73.9808,B02598,19.121721597518256,478.0430399379564,4.072224916737295,SUV,Completed,Cash,10,Sunday,April
2014-04-05 16:52:00,40.7591,-73.9923,B02617,17.906119127173618,447.6529781793405,4.50105786566625,Sedan,Completed,Card,16,Saturday,April
2014-04-30 22:53:00,40.7561,-73.9845,B02598,4.992407789863826,124.81019474659564,4.81689555354418,Mini,Completed,Card,22,Wednesday,April
2014-04-07 17:11:00,40.7409,-74.0072,B02598,9.951569659368811,248.78924148422027,4.539624458508558,Sedan,Cancelled,UPI,17,Monday,April
2014-04-11 16:08:00,40.7247,-74.0044,B02598,18.18306097271528,454.57652431788193,3.5058844847373347,Mini,Completed,UPI,16,Friday,April
2014-04-15 14:29:00,40.7078,-74.0068,B02598,14.282422400077312,357.0605600019328,4.490312021185408,Sedan,Completed,Card,14,Tuesday,April
2014-04-05 20:20:00,40.7813,-73.9492,B02598,6.8886281885936365,172.2157047148409,4.76479594605159,SUV,Completed,UPI,20,Saturday,April
2014-04-07 17:30:00,40.7472,-73.9423,B02682,1.8386932436663517,45.96733109165879,3.722706689921861,Mini,Completed,Cash,17,Monday,April
2014-04-14 16:49:00,40.7975,-73.9707,B02598,2.1797947216831304,54.49486804207826,4.285949241181513,Sedan,Completed,Card,16,Monday,April
2014-04-10 15:59:00,40.7203,-73.9939,B02682,6.21272300888322,155.3180752220805,3.813276644125832,Mini,Completed,UPI,15,Thursday,April
2014-04-11 16:14:00,40.7569,-73.9821,B02598,3.805777727695673,95.14444319239182,3.8131605124577086,Sedan,Completed,Cash,16,Friday,April
2014-04-28 18:23:00,40.7521,-73.9854,B02682,8.66417096282622,216.6042740706555,4.374443874770635,SUV,Completed,Card,18,Monday,April
2014-04-30 11:19:00,40.7832,-73.9844,B02598,19.141006008072992,478.5251502018248,3.6081678907668833,SUV,Completed,Cash,11,Wednesday,April
2014-04-10 13:18:00,40.7053,-74.0129,B02617,16.832587465696278,420.81468664240697,3.560083468570383,Sedan,Completed,Cash,13,Thursday,April
2014-04-16 14:03:00,40.7614,-73.9997,B02682,2.68588281522473,67.14707038061825,4.309641170392575,SUV,Completed,UPI,14,Wednesday,April
2014-04-19 13:13:00,40.7682,-73.9855,B02682,1.1675876848980336,29.18969212245084,4.672473576232417,SUV,Completed,Cash,13,Saturday,April
2014-04-21 10:24:00,40.7075,-73.9684,B02682,1.043504191468415,26.087604786710383,4.468731561747037,Sedan,Completed,Cash,10,Monday,April
2014-04-16 18:17:00,40.7635,-73.9715,B02598,18.28757467453902,457.1893668634754,3.708954636864737,Sedan,Completed,UPI,18,Wednesday,April
2014-04-12 08:21:00,40.7485,-73.9904,B02512,14.178213627366375,354.4553406841594,4.519667901948637,Sedan,Cancelled,Cash,8,Saturday,April
2014-04-30 21:49:00,40.7318,-73.984,B02598,1.5580748076655966,38.95187019163991,3.7932277083517416,Mini,Completed,Cash,21,Wednesday,April
2014-04-28 22:18:00,40.7416,-74.0078,B02598,11.132565761889596,278.3141440472399,4.257277143359622,SUV,Completed,Card,22,Monday,April
2014-04-19 13:51:00,40.772,-73.9659,B02598,4.299438255753616,107.4859563938404,4.498664833507951,Sedan,Completed,UPI,13,Saturday,April
2014-04-05 22:38:00,40.7308,-74.0017,B02598,6.798754592721426,169.96886481803566,3.869763338558964,Mini,Completed,Cash,22,Saturday,April
2014-04-16 16:57:00,40.7316,-73.9903,B02617,18.27103553595592,456.7758883988979,3.7726344401160743,Sedan,Completed,Card,16,Wednesday,April
2014-04-08 15:57:00,40.7524,-73.9797,B02617,3.151070222735034,78.77675556837585,4.858002095831746,SUV,Cancelled,Cash,15,Tuesday,April
2014-04-12 16:23:00,40.8513,-73.8443,B02598,10.698134042968334,267.45335107420834,4.551603047168697,SUV,Cancelled,Card,16,Saturday,April
2014-04-11 08:04:00,40.7302,-74.0029,B02598,7.739123406072439,193.47808515181097,3.9863894183444346,Sedan,Completed,Cash,8,Friday,April
2014-04-13 00:42:00,40.7274,-73.9935,B02617,8.876626246413831,221.91565616034575,4.386501826309872,Sedan,Completed,Card,0,Sunday,April
2014-04-23 06:25:00,40.7706,-73.949,B02682,5.238174930153564,130.9543732538391,4.04273097390718,SUV,Completed,UPI,6,Wednesday,April
2014-04-07 15:46:00,40.718,-74.0145,B02682,12.431067033801238,310.7766758450309,4.559806715010603,SUV,Completed,Card,15,Monday,April
2014-04-29 19:12:00,40.7528,-73.9814,B02617,18.433312385327454,460.83280963318646,3.995855126952717,Sedan,Completed,Cash,19,Tuesday,April
2014-04-15 23:52:00,40.7396,-74.0054,B02682,14.741629220406072,368.54073051015183,3.789740227808452,SUV,Cancelled,UPI,23,Tuesday,April
2014-04-05 11:16:00,40.7455,-73.9846,B02598,15.473080689681431,386.8270172420358,4.582849651672822,SUV,Completed,UPI,11,Saturday,April
2014-04-26 21:35:00,40.7172,-73.9554,B02682,3.583330272298429,89.58325680746071,4.900756101906313,Mini,Cancelled,UPI,21,Saturday,April
2014-04-08 15:16:00,40.7229,-73.9947,B02617,9.445064967285605,236.1266241821401,3.73241848904236,Sedan,Completed,Card,15,Tuesday,April
2014-04-25 15:39:00,40.764,-73.971,B02682,13.617298614626248,340.4324653656562,4.678170699864848,Mini,Completed,Card,15,Friday,April
2014-04-01 07:08:00,40.7388,-74.0092,B02682,3.060947300521246,76.52368251303116,4.896343571379011,SUV,Completed,Cash,7,Tuesday,April
2014-04-04 21:00:00,40.727,-73.9888,B02598,4.442135207380645,111.05338018451612,4.69765328942305,SUV,Completed,Card,21,Friday,April
2014-04-15 11:32:00,40.6938,-73.9821,B02682,6.010835864774629,150.27089661936571,4.061848034859519,SUV,Completed,UPI,11,Tuesday,April
2014-04-15 17:03:00,40.7205,-73.9998,B02617,14.970599150860222,374.2649787715055,4.449710457868566,Sedan,Completed,Card,17,Tuesday,April
2014-04-16 20:54:00,40.7238,-73.9968,B02617,9.612285264580754,240.30713161451885,3.5974945693824534,Sedan,Completed,Cash,20,Wednesday,April
2014-04-01 19:30:00,40.7505,-73.9854,B02598,17.737241214707996,443.4310303676999,3.545032486195121,SUV,Completed,UPI,19,Tuesday,April
2014-04-15 14:14:00,40.7699,-73.9582,B02598,19.03727288649257,475.93182216231423,3.950935170019718,Sedan,Completed,Cash,14,Tuesday,April
2014-04-15 20:25:00,40.6834,-73.9756,B02682,9.659526030002864,241.4881507500716,4.4116391418261065,SUV,Completed,Card,20,Tuesday,April
2014-04-24 06:51:00,40.7718,-73.9559,B02617,16.48941458943619,412.2353647359048,3.6284244192295008,SUV,Completed,Card,6,Thursday,April
2014-04-17 13:22:00,40.7612,-73.9639,B02512,13.905941908966216,347.64854772415543,4.002383421042989,SUV,Cancelled,UPI,13,Thursday,April
2014-04-19 20:01:00,40.7161,-74.0126,B02682,9.222805175859,230.57012939647495,3.9118140754089703,Mini,Completed,Card,20,Saturday,April
2014-04-19 17:26:00,40.7255,-73.9979,B02617,18.019160265263263,450.4790066315816,4.26650669902311,Mini,Completed,Cash,17,Saturday,April
